,text,Adults,Chickenpox vaccines,Diphtheria,General immunization,HPV vaccines,Hepatitis A vaccine,Hepatitis B vaccine,Immunization records,Infants & young children,Influenza vaccines,Measles,Meningococcal vaccines,Other,Pneumococcal vaccines,Pregnancy,Rotavirus Vaccines,School-age children & teens,Shingles vaccines,TB skin test,Travel vaccines,Vaccine Schedules,Vaccine ingredients,Vaccine safety,Where to get immunized,mumps and rubella vaccines,tetanus and pertussis vaccines
379,"Should I give my 2 month old Tylenol before, after, or not at all after his immunizations?
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,"I am 19 years old and I am a college student. what are the vaccinations that I should take?
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,"Where do I go to get the older (free) pneumonia vaccine? Thanks.
",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
382,"Can I get hepatitis B vaccine ,MMR and Diptheria vaccines for free? I am a nursing student and we need it for clinical practice. Thanks
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,"What vaccinations or medications do I need to travel in South Africa Botswana Zimbabwe? Will you be able to give these injections to me before mid-March? ThanK you.
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
384,"Do I have to report if my child had her scheduled vaccines at 12 months and got chicken pox at 24 months?
",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,"I was separately vaccinated for Measles, Mumps and Rubella in 1973/74. I also have BC immunization records for Mumps and Rubella boosters in '81 and '83 respectively. Would either of these boosters have contained the Measles booster?
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
386,"I would like to know if Tetanus vaccines contain blood fractions?Or I could get a vaccine for Tetanus without a blood fraction. My MD mentioned it once and said it takes three injections. But he didn't have time to look it up for me. Everything I read is confusing because I am not a doctor!
",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
387,"Hello! We have just arrived to Vancouver and followed the schedule of another country. How can I match it with the local schedule? Thank you
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,"In a 2 part vaccine and one has only had the first shot is it still possible to contract Shingles before the second shot?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
389,"Can I get a flu shot while breastfeeding?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
390,"I lived in BC for 33 years. I moved to Alberta 7 years ago. I am now going into a career in healthcare and I am doing my vaccinations. I need to know when I received what vaccination. Are there any records that would list vaccinations received as a child and adult?
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,"Been trying to book a vax appt for days. I have terrible cell reception so I miss the call back. When will I be able to call and book an appointment? ""you have called at a busy time"" all day every day. -Frustrated parent trying to get their daughter immunized at Burnaby health unit on Canada Way
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
392,"My child missed her age 4 vaccination. She was otherwise up to date. She is 6 almost 7 now. What do I do?
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,"In the fall of 2014 I had a flu vaccine and the pharmacist used iodine as he did not have alcohol. Ever since I have skin flacking off and the girth of the arm is less. Cure?
",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
394,"My blood test shows immunity to measles and mumps only do I need rubella shot?
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
395,"once a one year old receives the measles vaccine ... how long before they are considered protected from the measles virus?
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
396,"For a 12 month old getting his shots, how long to wait before traveling to Mexico?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
397,"Does receiving chemotherapy possibly effect my immunity to any previous immunizations?
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
398,"Hi, does fluviral interact with any vaccines ? or can not be administered that day when i go to get my fluviral injection?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
399,"I have a mother of an infant who is concerned regarding amount of aluminum in vaccines. She has read information on same but wonders if any examples of injected aluminum?
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
400,"Is the current influenza vaccine available now at the Elkford Medical Clinic ? If not, when is it scheduled for this clinic ?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,"child of 14, no immunization, where to begin?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
402,"Can mobile flu clinics be organized for seniors a faith based community centre in Metro Vancouver?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,"I am 21 years old and i have never been immunized when I was a child. Is it too late for me to get immunization? Can i still get those vaccines that were suppose to be given to me as a child?
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,"I was recently asked if we immunize annually against arboviruses here in BC. Do we? Or are these infections too rare here?
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
405,"My child was born in the US. Would we still be able to get shots for her at health units before receiving her Canadian Citizenship/Health Card?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
406,"I had the pneumococcal polysaccharide immunization in 2014 at age 43 and im wondering if I can go rest of my life without getting it again. I'm in good physical health
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,"is the meningoccal quadrivalent vaccine covered under extended health coverage
",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,"A pharmacist at the Superstore in Richmond BC told me that the flu shot is free for all BC residents. Is this true?
",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
409,"how can I find out if whether or not a person has had the pneumococcal pneumonia shot
",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
410,"If I have had an allergic reaction to one vaccine (angiodema and wheezing after pneumonia vaccine) is it safe to get the flu vaccine?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,"If I had chicken pox as a child and Shingles as an adult?? Do I need the vaccine
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
412,"Hello, I made an appointment for HPV vaccine in a health clinic, and the text said the name of the clinic is TRICITIES, could you please tell me the specific address of it? Thank you.
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
413,"I need to prove imunization and have lost the records . where can i get titer tests done in Vernon ?Will the results be available within a week ?
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414,"Hello, I was born in Nova Scotia in 1992. My mum is fairly certain I received every single immunization. I want to make sure I am immune to measles. Would it be possible to receive a booster to make sure? How would I go about doing that?
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
415,"Wanting to get vaccinated against Hep A & B. What is the process?
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,"My husband and I are planning a vacation to Costa Rica late February early March. What immunization are necessary?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
417,"Is it harmful to get a tetanus booster shot before 10 years have passed since your last shot?
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
418,"Was born in Armstrong B.C. And lived there and also lived in Canoe B.C. I am looking to see if I have had chicken pox or my immunization record?
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,"I missed getting the HPV shot in grade six, can I still get it?
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,"Where can we go to get a flu shot on the weekend or evenings. Have tried calling the numbers on this site and either get sorry this number is no longer in service, no answer
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
421,"Do I need to pay for the hepatitis B vaccine?
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,"Where can I find a list of all vaccines in Canada, their ingredients and product monographs?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
423,"why is hpv not free for boys but it is for females
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,"I'm a new physican in BC- where I can I get pt print outs for vaccine info, child passports?
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
425,"How can i find out if iv had a second measles shot
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
426,"Do first responders (fire fighter) require a flu shot to administer first aid on scene?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
427,"Hi, I have just got my 3rd twinrix vaccine, I had one vaccine two years ago, one two years before that. What is my immunity, do i need another booster before travelling in 3 weeks
",1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
428,"How long does it take for the measles vaccine to take effect?
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
429,"I tried to look up my daughter Vaccination status but the page is showing ""Incomplete, We are missing some information for your child. Public Health staff may be contacting you.""
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
430,"I'm wondering if I need a measles shot. My mom's records show I had a 'red and German' measles shot at age 2, and mumps at age 10 (as well as other shots). Is that sufficient?
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
431,"Where are the vaccines manufactured?
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
432,"Hi, Do I need to take a blood test before I take Meningococcal? Are you able to provide me all records of the immunization I've taken? My university requires me to upload it.
",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,"my boy baby is got 1 vaccine dose 5 dec. and 2nd dose 5th feb. now appointment for 3rd vaccination 17 april due to rush i m asking if schedule change any problem with baby health
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
434,"Hi , my son is 16. He plans to volunteer at Kenya. We try to find the HepA vaccine for him. Is there any HepA vaccine in your main office in Vancouver office ? Thanks
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
435,"where and when is the flu clinic in enderby
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436,"Hi, how can I book an appointment for immunizations for an infant? Is it possible to do via email? Thank you. 
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,"I am 71 years old. I had herpes zoster vaccine at least 5 years ago. I do not know which type of vaccine. Should I have another vaccine to keep protected?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
438,"Can I weight my baby at your place
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
439,"My mother was a €˜conscious objector' re: immunization so I had spotty vaccinations. I was born in 1962 and remember having a shot in grade 2 and in high school. Thanks,
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
440,"Hello! I'm just curious if a vaccinated person can spread diseases (eg: measles) to vulnerable peoples if they are exposed to a person with measles. For example, my husband is vaccinated and is a teacher. If he was to be exposed to measles at work could he bring it home and pass it onto an infant?
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
441,"It occurred to me, with all the talk about vaccinations, that I have lost my childhood vaccinations records. I would like to get vaccinations done again to be sure I'm covered. I was born in 1959, and know I've had polio vac, had the measles, and shingles vac are up to date. Also do annual flu sho
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
442,"Could a person with Systematic Lupus get vaccines?
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
443,"Hi, what would be the Tdap vaccine schedule for a 3 year old who has never received any vaccinations previously? Is it possible to buy single dose tetanus vaccine instead? Thx
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
444,"Do I need to wait exactly 2 months (60 days) to have my kids vaccinated for the first time or 8 weeks is considered enough time?
",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
445,"If a person takes every year rabies vaccine post exposure course can his immune system demage or white blood cell demage?
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
446,"What to do if I can't find my child's full set of immunization records and now I'm wondering if I did them all? My child is 20.
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
447,"What date for flu shoot on the Westside Clinic
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,"Can I just get the tetanus vaccine for my 4 yr old?
",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
449,"My son did not get chicken pox as a child. He had the vaccination at school at about age 12. Does he need a booster vaccination now that he is almost 23?
",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
450,"Can a library be a public location, if they wish, for a flu clinic? Libraries are open to the public, have public meeting rooms and have many at risk patrons, which is a win/win for public awareness.
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
451,"did the MMR vaccine vacinate against measles in 1996
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
452,"Hey, my wife and I are considering a trip to Norway in June. Are there vaccinations that are required? I'm totally unfamiliar with how any of this would work. If there are needed shots, would we be able to get them in Prince George, and what would the time frame be? Thank you
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
453,"Born in 1960 in Vancouver.My childhood dr is no longer alive, but I know his name.How can I find my vaccination records,the info says to contact your local health unit.Local to where I live now or where I lived as a child?How long does it take for results of a blood test to determine my immunity?
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
454,"my daughters is currently in China for vacation and she's getting her 4 months (imported) ones. But China doesn't mix the HB with the DTaP shot, can we get the HB once we back when she's 7 months. Does this interrupt the cycle? We were planning to get her 6 months vaccine at 7 months.
",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
455,"My daughters were born in 1980 and 1982, they received vaccines offered at the time. Are their vaccinations considered up to date now? Only one dose of mumps vaccine was received
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
456,"do I need an appointment to get my measles, mumps and rubella vaccine? I'm a new employee and I live near Esquimalt
",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
457,"Born in 1971 in Victoria BC and lived here all my life. In Feb I am traveling to Western Washington. Don't have access to vacc records. Do I need a MMR booster? Where get?
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
458,"I am over 65 and always get a flu shot (medical and age reasons) in BC. I will be in Alberta for the next 6 weeks. Can I get a flu shot in Alberta using my BC carecard?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,"Would hotel housekeepers be considered High Risk for Hepatitis B?
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
460,"I am planning on getting the HPV-9, Hepatitis A and B, Meningitis Quadrivalent and B, and Influenza vaccines. Where can I get these vaccines and how much will it cost? Also, I am eligible for free vaccination for HPV and Hep A and B (MSM) but how do I prove my eligibility? Thank you.
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
461,"Twinrix vaccine: If I am interrupted for my 6 month booster (3rd shot) is it ok to receive it 1-2 months after the 6 month mark?
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
462,"Can I get tetanus diphtheria and pertussis vaccine in one shot? How much does it cost? For seniors?
",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
463,"I got the free pneumonia shot last November . When can I get the other pneumonia shot which I have to pay .
",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
464,"Hello When is the best time to get the flu shot? I wonder about the pneumonia shot? How do I get that? I am a diabetic, & a below average immune system. How long does the flu shot last? Thank You
",1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
465,"My husband born in 1969 never vaccinated and never had measles. Should he get a shot. Did get one Measeles shot in 2010 when Disneyland had an out break should he get a second shot
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
466,"My daughter got her first vaccination for HPV 2yrs ago, has not received the second dose. it has been 2 years, does she need to repeat the first or can she just receive the 2nd
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,"Hi, my wife and I are seniors (65 and over) from Saskatchewan. Are we eligible for a free flu shot here in BC? Thanks
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,"I was born in 1985 in Saskatchewan, do i need a measles booster to ensure immunity? I have the initial immunization as a child.
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
469,"Could you please tell me exactly what are in the vaccines? I have a child that is allergic to a great deal of substances, and I do not want to cause any adverse reactions. 
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
470,"Hello, I need to try to obtain my MMR vaccination records for work but the Doctor I was vaccinated by in Vancouver has passed away since. Is there a way for me to still get these records?
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
471,"I live in Prince George. The flu vaccine is not available yet. Which cities currently have vaccine? When will vaccine be available in Prince George?
",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,"Can a bacteria can be made in lab for human that should be advanced entered in human body when rabies virus entered in body then that bectaria destroy the rabies virus automatic
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
473,"Vaccination required for South America
",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
474,"HOW LONG DOES TETANUS VACCINE TO WORK
",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
475,"I am wondering where I can obtain my Childrens immunization records
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,"Was born in 1960s, and was immunized then. Can I contract the measles again? I very recently went through a viral infection for about 4 days and have rashes on my tummy and back. I also have a chronic health condition.
",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
